./2014/10October/09/dktoscar27PCI/326-176-10092014-132521519-20141009132636.wav|864AccountNumber_864AccountNumberDTMF_864ConfirmAccountNumber_864GetDOB_864GetDOBDTMF_864OrderSelection_864PaymentsYesNo#PaymentMethod_864RFCHMWSE_864RFC_864Universals_864YesNoDTMF#YesNoDTMF.csv|ok|no|no|950
./2014/10October/04/dktoscar30PCI/326-37-10042014-130151998-20141004130312.wav|864AccountNumber_864AccountNumberDTMF_864ConfirmAccountNumber_864GetDOB_864GetDOBDTMF_864OrderSelection_864PaymentsYesNo#PaymentMethod_864RFCHMWSE_864RFC_864Universals_864YesNoDTMF#YesNoDTMF.csv|ok|no|no|970
./2014/10October/03/bshoscar22PCI/309-149-10032014-122205249-20141003122334.wav|864AccountNumber_864AccountNumberDTMF_864ConfirmAccountNumber_864GetDOB_864GetDOBDTMF_864OrderSelection_864PaymentsYesNo#PaymentMethod_864RFCHMWSE_864RFC_864Universals_864YesNoDTMF#YesNoDTMF.csv|ok|yes [hesitation]|yes|970
./2014/10October/05/dktoscar29PCI/324-99-10052014-121523647-20141005121651.wav|864AccountNumber_864AccountNumberDTMF_864ConfirmAccountNumber_864GetDOB_864GetDOBDTMF_864OrderSelection_864PaymentsYesNo#PaymentMethod_864RFCHMWSE_864RFC_864Universals_864YesNoDTMF#YesNoDTMF.csv|ok|yes|yes|500
./2014/10October/04/dktoscar30PCI/331-226-10042014-111401865-20141004111529.wav|864AccountNumber_864AccountNumberDTMF_864ConfirmAccountNumber_864GetDOB_864GetDOBDTMF_864OrderSelection_864PaymentsYesNo#PaymentMethod_864RFCHMWSE_864RFC_864Universals_864YesNoDTMF#YesNoDTMF.csv|ok|yes|yes|620
./2014/10October/01/bshoscar23PCI/310-47-10012014-135954997-20141001140115.wav|864AccountNumber_864AccountNumberDTMF_864ConfirmAccountNumber_864GetDOB_864GetDOBDTMF_864OrderSelection_864PaymentsYesNo#PaymentMethod_864RFCHMWSE_864RFC_864Universals_864YesNoDTMF#YesNoDTMF.csv|ok|yes|yes|680
./2014/10October/02/dktoscar27PCI/330-130-10022014-180427089-20141002180605.wav|864AccountNumber_864AccountNumberDTMF_864ConfirmAccountNumber_864GetDOB_864GetDOBDTMF_864OrderSelection_864PaymentsYesNo#PaymentMethod_864RFCHMWSE_864RFC_864Universals_864YesNoDTMF#YesNoDTMF.csv|lowconf|yes|yes|80
./2014/10October/09/dktoscar26PCI/325-74-10092014-153253362-20141009153355.wav|864AccountNumber_864AccountNumberDTMF_864ConfirmAccountNumber_864GetDOB_864GetDOBDTMF_864OrderSelection_864PaymentsYesNo#PaymentMethod_864RFCHMWSE_864RFC_864Universals_864YesNoDTMF#YesNoDTMF.csv|ok|[unintelligible]|yes|870
./2014/10October/01/dktoscar28PCI/330-133-10012014-154325146-20141001154442.wav|864AccountNumber_864AccountNumberDTMF_864ConfirmAccountNumber_864GetDOB_864GetDOBDTMF_864OrderSelection_864PaymentsYesNo#PaymentMethod_864RFCHMWSE_864RFC_864Universals_864YesNoDTMF#YesNoDTMF.csv|ok|yes|yes|890
./2014/10October/06/dktoscar27PCI/330-202-10062014-172027458-20141006172138.wav|864AccountNumber_864AccountNumberDTMF_864ConfirmAccountNumber_864GetDOB_864GetDOBDTMF_864OrderSelection_864PaymentsYesNo#PaymentMethod_864RFCHMWSE_864RFC_864Universals_864YesNoDTMF#YesNoDTMF.csv|ok|yes|yes|900
./2014/10October/04/dktoscar27PCI/326-50-10042014-165744304-20141004165902.wav|864AccountNumber_864AccountNumberDTMF_864ConfirmAccountNumber_864GetDOB_864GetDOBDTMF_864OrderSelection_864PaymentsYesNo#PaymentMethod_864RFCHMWSE_864RFC_864Universals_864YesNoDTMF#YesNoDTMF.csv|ok|yes|yes|900
./2014/10October/06/dktoscar26PCI/328-203-10062014-092243284-20141006092424.wav|864AccountNumber_864AccountNumberDTMF_864ConfirmAccountNumber_864GetDOB_864GetDOBDTMF_864OrderSelection_864PaymentsYesNo#PaymentMethod_864RFCHMWSE_864RFC_864Universals_864YesNoDTMF#YesNoDTMF.csv|ok|yes|yes|920
./2014/10October/02/dktoscar21PCI/301-139-10022014-204544747-20141002204655.wav|864AccountNumber_864AccountNumberDTMF_864ConfirmAccountNumber_864GetDOB_864GetDOBDTMF_864OrderSelection_864PaymentsYesNo#PaymentMethod_864RFCHMWSE_864RFC_864Universals_864YesNoDTMF#YesNoDTMF.csv|ok|yes|yes|920
./2014/10October/04/dktoscar23PCI/322-147-10042014-115836551-20141004115953.wav|864AccountNumber_864AccountNumberDTMF_864ConfirmAccountNumber_864GetDOB_864GetDOBDTMF_864OrderSelection_864PaymentsYesNo#PaymentMethod_864RFCHMWSE_864RFC_864Universals_864YesNoDTMF#YesNoDTMF.csv|ok|yes|yes|930
./2014/10October/06/dktoscar26PCI/331-221-10062014-130804894-20141006130935.wav|864AccountNumber_864AccountNumberDTMF_864ConfirmAccountNumber_864GetDOB_864GetDOBDTMF_864OrderSelection_864PaymentsYesNo#PaymentMethod_864RFCHMWSE_864RFC_864Universals_864YesNoDTMF#YesNoDTMF.csv|ok|yes|yes|930
./2014/10October/04/dktoscar25PCI/323-169-10042014-083422805-20141004083538.wav|864AccountNumber_864AccountNumberDTMF_864ConfirmAccountNumber_864GetDOB_864GetDOBDTMF_864OrderSelection_864PaymentsYesNo#PaymentMethod_864RFCHMWSE_864RFC_864Universals_864YesNoDTMF#YesNoDTMF.csv|ok|yes|yes|930
./2014/10October/04/dktoscar25PCI/321-89-10042014-182247794-20141004182401.wav|864AccountNumber_864AccountNumberDTMF_864ConfirmAccountNumber_864GetDOB_864GetDOBDTMF_864OrderSelection_864PaymentsYesNo#PaymentMethod_864RFCHMWSE_864RFC_864Universals_864YesNoDTMF#YesNoDTMF.csv|ok|yes|yes|940
./2014/10October/01/bshoscar36PCI/313-175-10012014-155730555-20141001155835.wav|864AccountNumber_864AccountNumberDTMF_864ConfirmAccountNumber_864GetDOB_864GetDOBDTMF_864OrderSelection_864PaymentsYesNo#PaymentMethod_864RFCHMWSE_864RFC_864Universals_864YesNoDTMF#YesNoDTMF.csv|ok|yes|yes|940
